id,timestamp,out_or_in,date_accumulate,name_simple,lat,long,state
1665,1579564800,out,1,1665,45.706897,126.577918,黑龙江
1666,1578960000,out,2,1666,45.761109,126.632312,黑龙江
1666,1579132800,out,3,1666,45.761109,126.632312,黑龙江
1666,1579392000,out,4,1666,45.761109,126.632312,黑龙江
1666,1579478400,out,6,1666,45.761109,126.632312,黑龙江
1666,1579564800,out,7,1666,45.761109,126.632312,黑龙江
1666,1579651200,out,11,1666,45.761109,126.632312,黑龙江
1666,1579737600,out,13,1666,45.761109,126.632312,黑龙江
1666,1579824000,out,14,1666,45.761109,126.632312,黑龙江
1666,1580169600,out,15,1666,45.761109,126.632312,黑龙江
1695,1579737600,out,1,1695,46.533778,125.123004,黑龙江
1720,1579824000,out,1,1720,33.000449,113.980043,河南
1720,1580169600,out,2,1720,33.000449,113.980043,河南
1725,1578700800,out,2,1725,34.746377,113.65971,河南
1725,1578873600,out,3,1725,34.746377,113.65971,河南
1725,1579046400,out,5,1725,34.746377,113.65971,河南
1725,1579132800,out,6,1725,34.746377,113.65971,河南
1725,1579219200,out,7,1725,34.746377,113.65971,河南
1725,1579305600,out,8,1725,34.746377,113.65971,河南
1725,1579564800,out,9,1725,34.746377,113.65971,河南
1725,1579737600,out,10,1725,34.746377,113.65971,河南
1725,1579824000,out,11,1725,34.746377,113.65971,河南
1725,1579996800,out,12,1725,34.746377,113.65971,河南
1726,1579132800,out,1,1726,34.759186,113.779103,河南
1726,1579219200,out,3,1726,34.759186,113.779103,河南
1726,1579305600,out,5,1726,34.759186,113.779103,河南
1726,1579392000,out,6,1726,34.759186,113.779103,河南
1726,1579478400,out,9,1726,34.759186,113.779103,河南
1726,1579564800,out,12,1726,34.759186,113.779103,河南
1726,1579651200,out,14,1726,34.759186,113.779103,河南
1726,1579737600,out,16,1726,34.759186,113.779103,河南
1726,1580169600,out,17,1726,34.759186,113.779103,河南
1726,1580342400,out,18,1726,34.759186,113.779103,河南
1784,1579651200,out,1,1784,45.788479,126.710863,黑龙江
1827,1579824000,out,1,1827,24.636309,118.074094,福建
1899,1579564800,out,1,1899,36.068394,103.752733,甘肃
1900,1579305600,out,2,1900,36.034906,103.851267,甘肃
1900,1579564800,out,3,1900,36.034906,103.851267,甘肃
1900,1580083200,out,4,1900,36.034906,103.851267,甘肃
1932,1580169600,out,4,1932,33.675769,117.250377,安徽
1936,1580256000,out,1,1936,31.348391,118.396589,安徽
